transaction_id,price,payment_date,customer_id,
T0000003233,50000,2019/4/24 16:19,AS934534,
T0000003234,50000,2019/4/24 16:24,PL081925,
T0000003235,120000,2019/4/24 17:02,HD287652,
T0000003236,120000,2019/4/24 17:31,TS248015,
T0000003237,85000,2019/4/24 21:50,GD869667,
T0000003238,210000,2019/4/24 22:44,TS086426,
T0000003239,180000,2019/4/24 22:50,AS240190,
T0000003240,120000,2019/4/24 23:09,PL526101,
T0000003241,100000,2019/4/25 0:51,PL634236,
T0000003242,50000,2019/4/25 1:14,HD424190,
T0000003243,120000,2019/4/25 1:49,IK980980,
T0000003244,180000,2019/4/25 2:17,GD030141,
T0000003245,170000,2019/4/25 2:50,HD412914,
T0000003246,85000,2019/4/25 2:57,PL829579,
T0000003247,50000,2019/4/25 3:20,OA311004,
T0000003248,50000,2019/4/25 3:24,GD210507,
T0000003249,260000,2019/4/25 3:27,OA283746,
T0000003250,120000,2019/4/25 3:56,HI471204,
T0000003251,240000,2019/4/25 4:33,IK419506,
T0000003252,50000,2019/4/25 4:59,PL183628,
T0000003253,210000,2019/4/25 7:18,IK697935,
T0000003254,50000,2019/4/25 7:33,HD049383,
T0000003255,120000,2019/4/25 9:05,HD761271,
T0000003256,210000,2019/4/25 9:51,GD094299,
T0000003257,210000,2019/4/25 10:19,IK453679,
T0000003258,100000,2019/4/25 10:29,GD350258,
T0000003259,210000,2019/4/25 10:40,HD104614,
T0000003260,210000,2019/4/25 10:54,AS760415,
T0000003261,50000,2019/4/25 10:58,GD092126,
T0000003262,210000,2019/4/25 11:01,TS032043,
T0000003263,240000,2019/4/25 11:49,OA310354,
T0000003264,210000,2019/4/25 12:04,IK299592,
T0000003265,100000,2019/4/25 12:05,AS105107,
T0000003266,260000,2019/4/25 12:43,HI058807,
T0000003267,50000,2019/4/25 12:48,OA383490,
T0000003268,50000,2019/4/25 13:51,GD182990,
T0000003269,180000,2019/4/25 14:13,AS265381,
T0000003270,170000,2019/4/25 14:22,TS381681,
T0000003271,210000,2019/4/25 14:47,AS979183,
T0000003272,150000,2019/4/25 15:14,HI477055,
T0000003273,180000,2019/4/25 15:54,GD635509,
T0000003274,85000,2019/4/25 16:24,TS246098,
T0000003275,210000,2019/4/25 16:55,TS056568,
T0000003276,50000,2019/4/25 17:08,GD479679,
T0000003277,210000,2019/4/25 17:53,OA071756,
T0000003278,210000,2019/4/25 18:06,TS609478,
T0000003279,180000,2019/4/25 20:46,IK061114,
T0000003280,100000,2019/4/25 21:02,TS714045,
T0000003281,50000,2019/4/25 21:28,OA935848,
T0000003282,180000,2019/4/25 21:54,HI864224,
T0000003283,120000,2019/4/25 22:03,OA676083,
T0000003284,210000,2019/4/25 22:20,OA781562,
T0000003285,85000,2019/4/25 22:46,OA935848,
T0000003286,120000,2019/4/25 23:23,HI285716,
T0000003287,100000,2019/4/26 1:02,AS934534,
T0000003288,50000,2019/4/26 1:24,OA481981,
T0000003289,180000,2019/4/26 3:34,PL594922,
T0000003290,50000,2019/4/26 3:41,TS044469,
T0000003291,210000,2019/4/26 3:59,PL650353,
T0000003292,50000,2019/4/26 4:07,HD411688,
T0000003293,50000,2019/4/26 4:24,IK802877,
T0000003294,120000,2019/4/26 5:19,OA016045,
T0000003295,210000,2019/4/26 5:56,TS260832,
T0000003296,100000,2019/4/26 6:00,OA516337,
T0000003297,85000,2019/4/26 7:19,HI539181,
T0000003298,50000,2019/4/26 9:08,OA739016,
T0000003299,50000,2019/4/26 9:28,IK027932,
T0000003300,50000,2019/4/26 11:21,IK693082,
T0000003301,50000,2019/4/26 12:10,IK782104,
T0000003302,170000,2019/4/26 12:45,OA449475,
T0000003303,180000,2019/4/26 13:30,TS440617,
T0000003304,50000,2019/4/26 14:06,GD241254,
T0000003305,100000,2019/4/26 15:36,HD832421,
T0000003306,50000,2019/4/26 16:22,AS895302,
T0000003307,150000,2019/4/26 16:25,AS170379,
T0000003308,120000,2019/4/26 16:53,IK855920,
T0000003309,210000,2019/4/26 17:24,GD671138,
T0000003310,50000,2019/4/26 17:31,PL212885,
T0000003311,210000,2019/4/26 17:48,OA025439,
T0000003312,210000,2019/4/26 19:08,IK424256,
T0000003313,360000,2019/4/26 20:29,GD624539,
T0000003314,180000,2019/4/26 20:30,TS037146,
T0000003315,180000,2019/4/26 20:59,IK865460,
T0000003316,50000,2019/4/26 21:35,GD150760,
T0000003317,50000,2019/4/26 22:14,AS662285,
T0000003318,300000,2019/4/27 0:06,TS070681,
T0000003319,180000,2019/4/27 1:03,HD459783,
T0000003320,210000,2019/4/27 2:21,TS037146,
T0000003321,85000,2019/4/27 3:06,GD809947,
T0000003322,50000,2019/4/27 3:15,IK219174,
T0000003323,150000,2019/4/27 3:22,TS085215,
T0000003324,180000,2019/4/27 4:20,OA232392,
T0000003325,255000,2019/4/27 4:31,PL167583,
T0000003326,120000,2019/4/27 4:57,AS814944,
T0000003327,85000,2019/4/27 5:16,TS533240,
T0000003328,50000,2019/4/27 6:12,OA068305,
T0000003329,50000,2019/4/27 6:18,IK743897,
T0000003330,120000,2019/4/27 6:31,AS309101,
T0000003331,295000,2019/4/27 6:43,IK342588,
T0000003332,210000,2019/4/27 7:15,GD288833,
T0000003333,50000,2019/4/27 7:44,AS822877,
T0000003334,100000,2019/4/27 8:02,IK429683,
T0000003335,85000,2019/4/27 8:45,IK514038,
T0000003336,120000,2019/4/27 9:21,HD657925,
T0000003337,120000,2019/4/27 10:53,HI835158,
T0000003338,50000,2019/4/27 11:01,HI145167,
T0000003339,50000,2019/4/27 11:04,PL177911,
T0000003340,85000,2019/4/27 11:40,GD850501,
T0000003341,50000,2019/4/27 12:09,TS360510,
T0000003342,295000,2019/4/27 12:38,GD362521,
T0000003343,100000,2019/4/27 13:01,HD024506,
T0000003344,150000,2019/4/27 13:52,TS830677,
T0000003345,210000,2019/4/27 15:06,HI040881,
T0000003346,180000,2019/4/27 15:06,IK107909,
T0000003347,50000,2019/4/27 15:40,HI142283,
T0000003348,260000,2019/4/27 15:57,TS023870,
T0000003349,150000,2019/4/27 16:58,HD834340,
T0000003350,210000,2019/4/27 18:55,AS430563,
T0000003351,85000,2019/4/27 19:24,AS639935,
T0000003352,180000,2019/4/27 19:57,HI162853,
T0000003353,210000,2019/4/27 20:08,GD730210,
T0000003354,120000,2019/4/27 20:40,HI769940,
T0000003355,120000,2019/4/27 20:47,HD289026,
T0000003356,100000,2019/4/27 21:40,HI074037,
T0000003357,50000,2019/4/27 22:03,HI784547,
T0000003358,85000,2019/4/27 23:25,OA872586,
T0000003359,120000,2019/4/27 23:34,AS460655,
T0000003360,210000,2019/4/27 23:42,PL487696,
T0000003361,180000,2019/4/28 1:00,PL128063,
T0000003362,100000,2019/4/28 1:16,IK544197,
T0000003363,120000,2019/4/28 1:31,IK642724,
T0000003364,50000,2019/4/28 1:36,IK688052,
T0000003365,50000,2019/4/28 2:13,GD574867,
T0000003366,50000,2019/4/28 3:12,TS999855,
T0000003367,100000,2019/4/28 4:34,TS459568,
T0000003368,85000,2019/4/28 5:29,PL928334,
T0000003369,50000,2019/4/28 5:39,OA814667,
T0000003370,150000,2019/4/28 6:01,AS928923,
T0000003371,180000,2019/4/28 6:08,PL746077,
T0000003372,50000,2019/4/28 7:27,HD982676,
T0000003373,85000,2019/4/28 8:55,IK774332,
T0000003374,50000,2019/4/28 9:22,AS278780,
T0000003375,120000,2019/4/28 9:53,TS566915,
T0000003376,170000,2019/4/28 9:54,HD872325,
T0000003377,210000,2019/4/28 10:30,GD960920,
T0000003378,50000,2019/4/28 11:02,IK290152,
T0000003379,210000,2019/4/28 12:10,PL571624,
T0000003380,100000,2019/4/28 12:12,TS508850,
T0000003381,120000,2019/4/28 12:18,IK963761,
T0000003382,100000,2019/4/28 12:42,TS771339,
T0000003383,120000,2019/4/28 12:58,PL813822,
T0000003384,120000,2019/4/28 13:29,PL819882,
T0000003385,85000,2019/4/28 13:38,AS488509,
T0000003386,85000,2019/4/28 13:40,AS168089,
T0000003387,255000,2019/4/28 14:56,PL471805,
T0000003388,100000,2019/4/28 16:20,TS971314,
T0000003389,210000,2019/4/28 16:55,GD298325,
T0000003390,85000,2019/4/28 17:59,GD688950,
T0000003391,210000,2019/4/28 18:34,TS783835,
T0000003392,180000,2019/4/28 19:41,TS094366,
T0000003393,325000,2019/4/28 22:09,HD651604,
T0000003394,240000,2019/4/28 22:23,PL237753,
T0000003395,50000,2019/4/28 22:26,IK153469,
T0000003396,210000,2019/4/28 22:28,AS719871,
T0000003397,210000,2019/4/28 22:40,OA805868,
T0000003398,210000,2019/4/28 23:17,PL000560,
T0000003399,210000,2019/4/28 23:56,TS448660,
T0000003400,50000,2019/4/29 2:25,IK785510,
T0000003401,210000,2019/4/29 2:26,IK432403,
T0000003402,85000,2019/4/29 3:33,HD639099,
T0000003403,120000,2019/4/29 3:33,HI655649,
T0000003404,120000,2019/4/29 4:07,IK853515,
T0000003405,85000,2019/4/29 4:57,AS868124,
T0000003406,210000,2019/4/29 6:11,OA381610,
T0000003407,210000,2019/4/29 6:18,IK357517,
T0000003408,120000,2019/4/29 6:20,IK891907,
T0000003409,120000,2019/4/29 7:04,GD558480,
T0000003410,85000,2019/4/29 8:17,GD762671,
T0000003411,50000,2019/4/29 9:33,IK725315,
T0000003412,85000,2019/4/29 9:37,TS562162,
T0000003413,210000,2019/4/29 10:26,OA575737,
T0000003414,210000,2019/4/29 10:36,HD831023,
T0000003415,50000,2019/4/29 10:37,HI140097,
T0000003416,50000,2019/4/29 11:30,HD642174,
T0000003417,120000,2019/4/29 13:05,AS175707,
T0000003418,240000,2019/4/29 13:16,PL253621,
T0000003419,170000,2019/4/29 14:16,HI672548,
T0000003420,50000,2019/4/29 14:19,HI320690,
T0000003421,85000,2019/4/29 14:47,OA516337,
T0000003422,85000,2019/4/29 15:28,GD844529,
T0000003423,50000,2019/4/29 15:37,TS995299,
T0000003424,255000,2019/4/29 15:46,PL894962,
T0000003425,210000,2019/4/29 16:34,HI805260,
T0000003426,180000,2019/4/29 16:44,AS745792,
T0000003427,120000,2019/4/29 18:23,OA118869,
T0000003428,210000,2019/4/29 20:26,HI092194,
T0000003429,120000,2019/4/29 20:37,OA935848,
T0000003430,85000,2019/4/29 22:37,GD537233,
T0000003431,210000,2019/4/29 23:14,AS924898,
T0000003432,210000,2019/4/29 23:47,IK999111,
T0000003433,85000,2019/4/30 0:02,AS090627,
T0000003434,210000,2019/4/30 0:27,HI477055,
T0000003435,210000,2019/4/30 0:52,HD792156,
T0000003436,50000,2019/4/30 1:16,AS963713,
T0000003437,210000,2019/4/30 1:37,OA435380,
T0000003438,170000,2019/4/30 2:21,PL102045,
T0000003439,420000,2019/4/30 2:39,HD298120,
T0000003440,120000,2019/4/30 4:49,HD875558,
T0000003441,120000,2019/4/30 5:30,HI327600,
T0000003442,180000,2019/4/30 5:31,HI456699,
T0000003443,210000,2019/4/30 5:59,OA473384,
T0000003444,85000,2019/4/30 6:00,OA103150,
T0000003445,420000,2019/4/30 6:35,HI595550,
T0000003446,85000,2019/4/30 7:16,OA175481,
T0000003447,460000,2019/4/30 7:40,OA374469,
T0000003448,50000,2019/4/30 8:35,OA705805,
T0000003449,85000,2019/4/30 9:49,PL470875,
T0000003450,180000,2019/4/30 10:03,AS195052,
T0000003451,210000,2019/4/30 10:13,PL150080,
T0000003452,210000,2019/4/30 10:59,HD019297,
T0000003453,210000,2019/4/30 11:12,IK015043,
T0000003454,180000,2019/4/30 11:13,IK077620,
T0000003455,50000,2019/4/30 11:53,PL267719,
T0000003456,180000,2019/4/30 13:42,HI246920,
T0000003457,85000,2019/4/30 15:59,GD804496,
T0000003458,210000,2019/4/30 16:36,AS679641,
T0000003459,50000,2019/4/30 17:33,HD263348,
T0000003460,85000,2019/4/30 17:38,AS518169,
T0000003461,180000,2019/4/30 18:23,OA866679,
T0000003462,210000,2019/4/30 19:25,HI606225,
T0000003463,170000,2019/4/30 19:26,IK794489,
T0000003464,210000,2019/4/30 20:49,HI752359,
T0000003465,210000,2019/4/30 21:56,IK582567,
T0000003466,210000,2019/4/30 22:02,OA256309,
T0000003467,295000,2019/4/30 22:13,HI791416,
T0000003468,240000,2019/4/30 22:23,PL750322,
T0000003469,85000,2019/4/30 23:20,OA736386,
T0000003470,360000,2019/5/1 1:46,OA764380,
T0000003471,180000,2019/5/1 2:28,TS937124,
T0000003472,100000,2019/5/1 3:32,HD186795,
T0000003473,100000,2019/5/1 3:34,HI658527,
T0000003474,50000,2019/5/1 5:06,OA694533,
T0000003475,180000,2019/5/1 5:28,HI643983,
T0000003476,120000,2019/5/1 5:44,OA308827,
T0000003477,210000,2019/5/1 6:19,OA398636,
T0000003478,210000,2019/5/1 6:57,IK921715,
T0000003479,210000,2019/5/1 8:31,PL941924,
T0000003480,50000,2019/5/1 8:57,IK597697,
T0000003481,150000,2019/5/1 9:06,OA504016,
T0000003482,210000,2019/5/1 9:13,AS621407,
T0000003483,50000,2019/5/1 9:32,HI652550,
T0000003484,50000,2019/5/1 9:38,AS131358,
T0000003485,210000,2019/5/1 11:58,PL150080,
T0000003486,210000,2019/5/1 12:04,IK797502,
T0000003487,135000,2019/5/1 12:19,OA594265,
T0000003488,135000,2019/5/1 12:36,HD024506,
T0000003489,85000,2019/5/1 13:24,HI994796,
T0000003490,85000,2019/5/1 13:30,OA071756,
T0000003491,120000,2019/5/1 13:48,HI078880,
T0000003492,170000,2019/5/1 15:50,PL739722,
T0000003493,120000,2019/5/1 15:59,PL990239,
T0000003494,85000,2019/5/1 16:19,AS450151,
T0000003495,50000,2019/5/1 16:19,HI387953,
T0000003496,50000,2019/5/1 16:20,OA348005,
T0000003497,170000,2019/5/1 16:56,HD458438,
T0000003498,180000,2019/5/1 17:17,TS598570,
T0000003499,210000,2019/5/1 18:15,IK844273,
T0000003500,210000,2019/5/1 19:41,HD292217,
T0000003501,85000,2019/5/1 20:07,AS779956,
T0000003502,50000,2019/5/1 20:14,GD523289,
T0000003503,210000,2019/5/1 20:56,AS721170,
T0000003504,210000,2019/5/1 21:00,HI027437,
T0000003505,50000,2019/5/1 21:37,HD523855,
T0000003506,85000,2019/5/1 21:54,IK124414,
T0000003507,120000,2019/5/1 22:20,OA917517,
T0000003508,180000,2019/5/1 22:28,TS219902,
T0000003509,255000,2019/5/1 22:37,TS721551,
T0000003510,360000,2019/5/1 23:35,OA250792,
T0000003511,50000,2019/5/1 23:38,OA490350,
T0000003512,50000,2019/5/1 23:51,HI944908,
T0000003513,210000,2019/5/1 23:56,IK582567,
T0000003514,210000,2019/5/1 23:56,OA476198,
T0000003515,120000,2019/5/2 0:04,HI635742,
T0000003516,210000,2019/5/2 0:05,GD763297,
T0000003517,50000,2019/5/2 0:11,HI878806,
T0000003518,210000,2019/5/2 0:38,GD152773,
T0000003519,210000,2019/5/2 1:30,OA311004,
T0000003520,120000,2019/5/2 1:57,IK629720,
T0000003521,120000,2019/5/2 2:23,HI987024,
T0000003522,180000,2019/5/2 3:55,HD269790,
T0000003523,170000,2019/5/2 5:06,OA760273,
T0000003524,210000,2019/5/2 5:33,GD221439,
T0000003525,85000,2019/5/2 5:58,HD747321,
T0000003526,390000,2019/5/2 6:23,HD935075,
T0000003527,85000,2019/5/2 6:33,IK514038,
T0000003528,210000,2019/5/2 6:35,GD235669,
T0000003529,120000,2019/5/2 7:34,IK651569,
T0000003530,150000,2019/5/2 7:53,TS619017,
T0000003531,210000,2019/5/2 8:45,PL562542,
T0000003532,210000,2019/5/2 9:13,OA812823,
T0000003533,120000,2019/5/2 11:39,AS355098,
T0000003534,50000,2019/5/2 13:00,IK351897,
T0000003535,200000,2019/5/2 13:47,AS868530,
T0000003536,50000,2019/5/2 15:08,PL729017,
T0000003537,120000,2019/5/2 17:35,HD634523,
T0000003538,120000,2019/5/2 17:48,IK121456,
T0000003539,85000,2019/5/2 17:57,GD871151,
T0000003540,85000,2019/5/2 18:27,PL356645,
T0000003541,210000,2019/5/2 18:38,HD163236,
T0000003542,240000,2019/5/2 18:53,HI587131,
T0000003543,210000,2019/5/2 19:04,HI620428,
T0000003544,50000,2019/5/2 19:18,GD203795,
T0000003545,85000,2019/5/2 19:30,GD221439,
T0000003546,210000,2019/5/2 19:36,IK099799,
T0000003547,180000,2019/5/2 19:40,PL918865,
T0000003548,210000,2019/5/2 19:47,HD872512,
T0000003549,180000,2019/5/2 20:28,PL270733,
T0000003550,210000,2019/5/2 20:38,TS173314,
T0000003551,260000,2019/5/2 21:08,IK098074,
T0000003552,210000,2019/5/2 22:46,GD489324,
T0000003553,100000,2019/5/2 22:50,GD098828,
T0000003554,85000,2019/5/2 23:01,IK098074,
T0000003555,120000,2019/5/2 23:07,TS634630,
T0000003556,50000,2019/5/2 23:12,HI026335,
T0000003557,210000,2019/5/2 23:23,TS206784,
T0000003558,50000,2019/5/3 0:00,HD145501,
T0000003559,120000,2019/5/3 0:41,HD930920,
T0000003560,120000,2019/5/3 1:39,PL729017,
T0000003561,210000,2019/5/3 2:33,GD262737,
T0000003562,170000,2019/5/3 2:36,TS117978,
T0000003563,210000,2019/5/3 4:09,IK923373,
T0000003564,120000,2019/5/3 4:10,GD489148,
T0000003565,210000,2019/5/3 4:42,GD649455,
T0000003566,120000,2019/5/3 5:20,OA935848,
T0000003567,85000,2019/5/3 5:32,TS466629,
T0000003568,50000,2019/5/3 5:54,OA086657,
T0000003569,180000,2019/5/3 7:19,HD794402,
T0000003570,85000,2019/5/3 8:05,AS929514,
T0000003571,180000,2019/5/3 8:14,HI487042,
T0000003572,50000,2019/5/3 8:32,PL417753,
T0000003573,50000,2019/5/3 8:38,TS298879,
T0000003574,85000,2019/5/3 8:41,HI990013,
T0000003575,85000,2019/5/3 9:23,OA449732,
T0000003576,120000,2019/5/3 9:29,AS080039,
T0000003577,100000,2019/5/3 10:01,IK774332,
T0000003578,180000,2019/5/3 10:30,TS489018,
T0000003579,50000,2019/5/3 10:37,PL101549,
T0000003580,120000,2019/5/3 11:45,IK611614,
T0000003581,85000,2019/5/3 12:19,GD244145,
T0000003582,85000,2019/5/3 14:33,PL253621,
T0000003583,180000,2019/5/3 15:16,TS235548,
T0000003584,255000,2019/5/3 16:26,AS435092,
T0000003585,120000,2019/5/3 16:35,IK453330,
T0000003586,85000,2019/5/3 16:40,TS921837,
T0000003587,180000,2019/5/3 17:16,HD530464,
T0000003588,50000,2019/5/3 17:41,OA215868,
T0000003589,85000,2019/5/3 17:44,OA768446,
T0000003590,255000,2019/5/3 17:45,HI183847,
T0000003591,50000,2019/5/3 17:53,OA672463,
T0000003592,170000,2019/5/3 18:24,GD942165,
T0000003593,50000,2019/5/3 18:26,PL195594,
T0000003594,210000,2019/5/3 18:50,IK525000,
T0000003595,240000,2019/5/3 21:40,HI811171,
T0000003596,210000,2019/5/3 22:13,HI554088,
T0000003597,180000,2019/5/3 22:15,IK626501,
T0000003598,50000,2019/5/3 22:38,HD652153,
T0000003599,210000,2019/5/3 22:50,PL624566,
T0000003600,50000,2019/5/3 23:03,HD289026,
T0000003601,150000,2019/5/4 0:17,PL877142,
T0000003602,210000,2019/5/4 0:31,HI201910,
T0000003603,50000,2019/5/4 1:07,TS355204,
T0000003604,210000,2019/5/4 1:39,AS732240,
T0000003605,50000,2019/5/4 2:56,PL952431,
T0000003606,210000,2019/5/4 3:11,OA940460,
T0000003607,210000,2019/5/4 3:59,PL758046,
T0000003608,50000,2019/5/4 4:04,AS210576,
T0000003609,85000,2019/5/4 4:33,IK133578,
T0000003610,50000,2019/5/4 5:47,HI322241,
T0000003611,50000,2019/5/4 6:11,TS250479,
T0000003612,180000,2019/5/4 6:14,TS596869,
T0000003613,50000,2019/5/4 6:49,HI060699,
T0000003614,210000,2019/5/4 6:51,AS518169,
T0000003615,325000,2019/5/4 7:00,OA765757,
T0000003616,210000,2019/5/4 7:06,IK566847,
T0000003617,180000,2019/5/4 7:28,PL913199,
T0000003618,210000,2019/5/4 8:04,OA427079,
T0000003619,120000,2019/5/4 8:10,TS414273,
T0000003620,120000,2019/5/4 8:15,IK060981,
T0000003621,260000,2019/5/4 8:20,PL136393,
T0000003622,50000,2019/5/4 10:54,HD935075,
T0000003623,50000,2019/5/4 11:09,HD807397,
T0000003624,85000,2019/5/4 11:56,PL399121,
T0000003625,50000,2019/5/4 12:02,TS025348,
T0000003626,85000,2019/5/4 13:26,AS589687,
T0000003627,180000,2019/5/4 14:11,HD544369,
T0000003628,210000,2019/5/4 14:50,OA805868,
T0000003629,180000,2019/5/4 16:27,PL085479,
T0000003630,210000,2019/5/4 16:37,TS282800,
T0000003631,50000,2019/5/4 17:28,HD411688,
T0000003632,210000,2019/5/4 17:54,GD260951,
T0000003633,100000,2019/5/4 19:36,IK562556,
T0000003634,210000,2019/5/4 20:45,PL256725,
T0000003635,150000,2019/5/4 20:49,AS644996,
T0000003636,50000,2019/5/4 21:13,HI584203,
T0000003637,100000,2019/5/4 22:00,AS929514,
T0000003638,50000,2019/5/4 22:06,AS647421,
T0000003639,50000,2019/5/4 22:14,AS745792,
T0000003640,120000,2019/5/4 22:44,IK357689,
T0000003641,85000,2019/5/4 23:15,HI146430,
T0000003642,180000,2019/5/4 23:33,GD415795,
T0000003643,170000,2019/5/5 0:33,PL431024,
T0000003644,240000,2019/5/5 1:47,HD762655,
T0000003645,150000,2019/5/5 2:13,GD079438,
T0000003646,85000,2019/5/5 3:31,HD338928,
T0000003647,50000,2019/5/5 3:53,HI525283,
T0000003648,180000,2019/5/5 4:32,GD292406,
T0000003649,100000,2019/5/5 4:37,TS724794,
T0000003650,180000,2019/5/5 6:40,HD411688,
T0000003651,135000,2019/5/5 6:53,PL320453,
T0000003652,85000,2019/5/5 6:54,IK963761,
T0000003653,120000,2019/5/5 7:03,IK446361,
T0000003654,210000,2019/5/5 9:14,HD838779,
T0000003655,260000,2019/5/5 9:37,AS694687,
T0000003656,50000,2019/5/5 10:06,IK039344,
T0000003657,120000,2019/5/5 11:46,HD053694,
T0000003658,120000,2019/5/5 11:52,TS427167,
T0000003659,120000,2019/5/5 12:15,IK820199,
T0000003660,50000,2019/5/5 12:33,IK851397,
T0000003661,100000,2019/5/5 13:49,IK651569,
T0000003662,50000,2019/5/5 14:19,IK689396,
T0000003663,180000,2019/5/5 15:10,AS760415,
T0000003664,85000,2019/5/5 15:20,HI207778,
T0000003665,135000,2019/5/5 15:52,HI900494,
T0000003666,210000,2019/5/5 16:18,OA124956,
T0000003667,85000,2019/5/5 16:40,TS667446,
T0000003668,85000,2019/5/5 16:48,IK357051,
T0000003669,100000,2019/5/5 17:15,PL316635,
T0000003670,180000,2019/5/5 17:22,TS252991,
T0000003671,50000,2019/5/5 18:26,PL817645,
T0000003672,50000,2019/5/5 18:54,GD020270,
T0000003673,50000,2019/5/5 18:55,AS170379,
T0000003674,50000,2019/5/5 20:02,IK616816,
T0000003675,50000,2019/5/5 20:07,OA304121,
T0000003676,210000,2019/5/5 22:47,AS941998,
T0000003677,120000,2019/5/5 22:54,PL876743,
T0000003678,85000,2019/5/5 23:11,PL746077,
T0000003679,85000,2019/5/5 23:31,OA381610,
T0000003680,120000,2019/5/6 0:06,HD734247,
T0000003681,50000,2019/5/6 0:16,TS609198,
T0000003682,120000,2019/5/6 0:46,GD869479,
T0000003683,85000,2019/5/6 0:47,IK604091,
T0000003684,85000,2019/5/6 1:03,GD513608,
T0000003685,180000,2019/5/6 1:31,GD150899,
T0000003686,170000,2019/5/6 2:19,OA187758,
T0000003687,85000,2019/5/6 3:48,IK357051,
T0000003688,100000,2019/5/6 3:59,IK699204,
T0000003689,50000,2019/5/6 4:03,TS805246,
T0000003690,50000,2019/5/6 5:20,IK057216,
T0000003691,210000,2019/5/6 6:09,GD418230,
T0000003692,50000,2019/5/6 6:23,TS215058,
T0000003693,200000,2019/5/6 6:57,HI940182,
T0000003694,180000,2019/5/6 7:19,OA808374,
T0000003695,85000,2019/5/6 7:34,HI728754,
T0000003696,180000,2019/5/6 7:57,GD150899,
T0000003697,300000,2019/5/6 9:48,PL998358,
T0000003698,50000,2019/5/6 10:20,GD784657,
T0000003699,85000,2019/5/6 11:55,HD126441,
T0000003700,180000,2019/5/6 12:01,HI298989,
T0000003701,210000,2019/5/6 12:02,OA373649,
T0000003702,210000,2019/5/6 14:00,PL958111,
T0000003703,85000,2019/5/6 14:08,AS453084,
T0000003704,100000,2019/5/6 15:18,HI909325,
T0000003705,85000,2019/5/6 16:22,PL931945,
T0000003706,50000,2019/5/6 17:22,PL251182,
T0000003707,50000,2019/5/6 17:26,TS427167,
T0000003708,120000,2019/5/6 18:02,GD843695,
T0000003709,120000,2019/5/6 18:33,GD223514,
T0000003710,85000,2019/5/6 21:16,PL093468,
T0000003711,295000,2019/5/6 22:06,HI020083,
T0000003712,50000,2019/5/6 22:27,HI405294,
T0000003713,50000,2019/5/6 22:45,TS457036,
T0000003714,210000,2019/5/6 23:57,GD879310,
T0000003715,120000,2019/5/7 4:25,PL896084,
T0000003716,50000,2019/5/7 4:26,OA886981,
T0000003717,120000,2019/5/7 4:30,IK794489,
T0000003718,210000,2019/5/7 4:56,PL600990,
T0000003719,85000,2019/5/7 6:27,IK624245,
T0000003720,210000,2019/5/7 7:07,OA798459,
T0000003721,85000,2019/5/7 8:43,AS921368,
T0000003722,85000,2019/5/7 8:43,HI561542,
T0000003723,50000,2019/5/7 9:23,OA419499,
T0000003724,120000,2019/5/7 9:30,HI422675,
T0000003725,50000,2019/5/7 10:51,AS723178,
T0000003726,85000,2019/5/7 12:10,HI752359,
T0000003727,85000,2019/5/7 13:24,HI802082,
T0000003728,100000,2019/5/7 13:28,PL746077,
T0000003729,210000,2019/5/7 13:56,AS197200,
T0000003730,210000,2019/5/7 14:08,TS032043,
T0000003731,50000,2019/5/7 15:02,IK086599,
T0000003732,120000,2019/5/7 18:15,AS333662,
T0000003733,85000,2019/5/7 19:02,AS161071,
T0000003734,210000,2019/5/7 19:40,IK371201,
T0000003735,170000,2019/5/7 19:52,HD071461,
T0000003736,85000,2019/5/7 19:54,GD163149,
T0000003737,210000,2019/5/8 0:26,OA702752,
T0000003738,210000,2019/5/8 0:31,IK749861,
T0000003739,50000,2019/5/8 0:33,IK614204,
T0000003740,120000,2019/5/8 0:41,HI093998,
T0000003741,85000,2019/5/8 0:56,PL487696,
T0000003742,85000,2019/5/8 1:07,IK844273,
T0000003743,50000,2019/5/8 1:19,HI780815,
T0000003744,50000,2019/5/8 2:42,OA551532,
T0000003745,50000,2019/5/8 3:02,GD843695,
T0000003746,330000,2019/5/8 4:26,PL311399,
T0000003747,180000,2019/5/8 5:20,OA336650,
T0000003748,180000,2019/5/8 7:16,IK584998,
T0000003749,180000,2019/5/8 7:44,TS486027,
T0000003750,85000,2019/5/8 7:50,IK720807,
T0000003751,50000,2019/5/8 8:17,PL191813,
T0000003752,120000,2019/5/8 9:00,TS926301,
T0000003753,85000,2019/5/8 9:25,IK407338,
T0000003754,675000,2019/5/8 9:49,HD096953,
T0000003755,100000,2019/5/8 10:25,GD471767,
T0000003756,50000,2019/5/8 12:03,HI103175,
T0000003757,120000,2019/5/8 12:22,IK165785,
T0000003758,50000,2019/5/8 14:16,TS963433,
T0000003759,85000,2019/5/8 14:16,AS548544,
T0000003760,100000,2019/5/8 17:09,AS375220,
T0000003761,120000,2019/5/8 17:13,AS547635,
T0000003762,50000,2019/5/8 17:19,IK651569,
T0000003763,50000,2019/5/8 17:39,PL252397,
T0000003764,210000,2019/5/8 17:46,HD361714,
T0000003765,120000,2019/5/8 17:49,IK712590,
T0000003766,120000,2019/5/8 17:52,AS980426,
T0000003767,85000,2019/5/8 18:05,HD214093,
T0000003768,120000,2019/5/8 18:31,HD171591,
T0000003769,100000,2019/5/8 18:47,IK725315,
